Jam,Tanggal,Bulan,Tahun,Username,Caption,Link,Like,Komentar
10,10,11,2020,angkie.yudistia,Yang mengikuti perjalanan aku pasti tau bahwa sepanjang bertahuntahun biasanya aku sebagai narasumber di setiap beberapa acara nasional Iya aku jarang banget buat acara sendiri secara jadwalnya udah super padat dengan undangan  Tapi dikesempatan ini dengan bangga karena kerjasama team kita menciptakan momen untuk mengkolaborasikan tokohtokoh lokal yang telah berjuang untuk membagikan ilmunya bersama kita semua  Senang sekali berada di sini dan Plakat Staf Khusus Presiden diberikan dengan bangga kepada pejuang lokal yang tangguh   superhero haripahlawannasional  angkieyudistia stafkhususpresiden  indonesiamajuindonesiainklusi AYkunjungankerja,https://www.instagram.com/p/CHZUPx1DjuQ,1068,5
9,10,11,2020,angkie.yudistia,Temanteman  Kita berada dalam tahun yang begitu menantang baik secara fisik dan psikis Kondisi ini gak mudah dilalui apalagi untuk temanteman pejuang disabilitas Bersyukur banyak sekali perusahaanperusahaan yang meluncurkan inisiatifnya di masa pandemi Salah satunya adalah Pertamina yg dalam rangka ulang tahun ke63 akan mengadakan virtual run dengan mengajak temanteman semua untuk aktif berolahraga sambil membantu teman disabilitas peduli lingkungan yg kehidupannya terdampak oleh Covid 19  Jika kamu tertarik untuk berlari sekaligus berdonasi kamu bisa mendaftar Pertamina Virtual Eco Run 2020 mulai tanggal 217 November 2020 Kalian cukup menukarkan 63 poin MyPertamina untuk ditukar dengan voucher pendaftaran Selanjutnya Kalian dapat memilih salah satu dari 3 pilihan donasi yaitu Rp 150 ribu Rp 200 ribu dan Rp 250 ribu Selain donasi dari kita Pertamina juga akan memberikan donasi kepada Teman Disabilitas di berbagai daerah di Indonesia antara lain pekarya daur ulang sampah di Cileunyi pebatik di Tarakan SLB di Boyolali dan masih banyak lagi  Kemudian mulai tanggal 1 November 2020 hingga 31 Desember 2020  bisa mendapatkan harga spesial dengan hemat hingga Rp250liter menggunakan LinkAja melalui aplikasi MyPertamina kamu juga akan langsung mendapatkan poin ganda saat melakukan pembelian Pertamax di SPBU Pertamina loh  Kunjungi wwwpertaminaecoruncom atau hubungi adminpertaminaecoruncom dan 62 81285946082 Whatsapp only  63tahunpertamina pertaminavirtualecorun2020 EnergytoEnergize,https://www.instagram.com/p/CHZMM_ND6sE,286,0
22,9,11,2020,angkie.yudistia,Repost sekretariatkabinet with make_repost  Staf Khusus Presiden Angkie Yudistia menyelenggarakan 3 rangkaian kegiatan lokakarya dalam memperingati Hari Disabilitas Internasional 2020 312 yang diselenggarakan di Yogyakarta dan Magelang  Rangkaian pertama kegiatan lokakarya IndonesiaMajuIndonesiaInklusi Staf Khusus Presiden Angkie Yudistia bersama dengan Pemda DIY yang diwakili oleh Gusti Kanjeng Bendara Raden Ayu Adipati Paku Alam menyelenggarakan Lokakarya Membangun Karakter Anak Disabilitas Melalui Pendidikan Inklusi Senin 911 pagi  Informasi selengkapnya ada di laman setkabgoid  AYkunjungankerja,https://www.instagram.com/p/CHX9cLrjiZa,860,9
11,9,11,2020,angkie.yudistia,Kembali mengingatkan untuk temanteman organisasi penyandang disabilitas seluruh Indonesia  Jangan lupaaa Video yang terbaik akan mendapatkan tablet gratis yang bisa digunakan untuk banyak hal di era digital saat ini   Paling lambat 25 November 2020 yaaah   Goodluck   indonesiamajuindonesiainklusi,https://www.instagram.com/p/CHWzQnbjVb9,140,7
7,9,11,2020,angkie.yudistia,Selamat Pagi Pemandangan ini untuk yang rindu Yogyakarta  Selamat beraktifitas di senin ini Sampai kita bertemu secara online hari ini ya temanteman   Yogyakarta angkieyudistia womanwithdisability,https://www.instagram.com/p/CHWWgXRDmXA,781,8
19,8,11,2020,angkie.yudistia,Jumat 13 November 2020  langsung dari Magelang Jawa Tengah Lokakarya disabilitas berdaya dalam kewirausahaan merujuk perencanaan dan evaluasi hak penyandang disabilitas  Hadir tokohtokoh lokal di magelang yang sangat berpengalaman dibidangnya juga hadir secara online teman saya seorang psikolog analisawidyaningrum Temanteman kita jumpa secara online juga ya Mohon maaf karena keterbatasan kapasitas disaat pandemi ini   Sampai bertemu di live youtube channel StafsusAngkieyudistia  Informasi details dapat DM skpangkieyudistia   IndonesiaMajuIndonesiaInklusi,https://www.instagram.com/p/CHVDufkjI6I,274,3
18,8,11,2020,angkie.yudistia,11 November 2020  Bagaimana peran lingkungan dalam mendukung kesehatan mental Terlebih disaat pandemi saat ini Lokakarya yang dilaksanakan masih di Daerah Istimewa yogyakarta  Karena keterbatasan kapasitas tempat pelaksaan acara maka Kita masih bisa berjumpa secara online di youtube channel stafsusAngkieyudistia  Catet yaaa tanggal nya   Informasi details dapat DM skpangkieyudistia   indonesiamajuindonesiainklusi,https://www.instagram.com/p/CHVDFZujXxR,187,0
18,8,11,2020,angkie.yudistia,Sampai bertemu besok pagi ya temanteman Yogyakarta maafkan karena kapasitas sangat terbatas jadi undangan nya tidak terlalu banyak tapi jangan khawatir kita bisa bertemu secara online melalui channel youtube StafsusAngkieYudistia  Untuk informasi details langsung DM skpangkieyudistia yaaah   angkieyudistia stafkhususpresiden webinar indonesiamajuindonesiainklusi,https://www.instagram.com/p/CHU_rfsjoSg,233,1
12,8,11,2020,angkie.yudistia,Thank you for being you Vice President kamalaharris   When women support each other women incredible things happen  greetings from someone who is amazed by the speech  read  me   womensupportingwomen,https://www.instagram.com/p/CHUZWr5Dbtt,925,9
12,8,11,2020,angkie.yudistia,Disambut indah nya langit biru dan hijau nya daratan Perjalanan AYKunjunganKerja hari pertama di mulai hari ini hingga 8 hari mendatang  Hello Daerah Istimewa Yogyakarta dan Jawa Tengah saya datang berkunjung   angkieyudistia kunjungankerja AYkunjungankerja yogyakarta,https://www.instagram.com/p/CHUWjmnj8tZ,1335,16
20,7,11,2020,angkie.yudistia,Jangan selalu menoleh kebelakang jika itu hanya membuat kita mengulangi kesalahan coba menoleh ke depan dan membuka lembar baru yang lebih baik  kaylaalmahyra kidsactivities nofilterneeded,https://www.instagram.com/p/CHSrG8UDFQq,1084,16
10,7,11,2020,angkie.yudistia,Spesial untuk temanteman organisasi jangan lupa ikutan ini ya Ga sabar dengan hasilnya apalagi menentukan pemenangnya   Tablet gratis Untuk video yang paling menarik tentunya sangat berguna karena temanteman organisasi bisa memaksimalkan tranformasi digital   Info lebih lanjut  DM skpangkieyudistia yah  indonesiamajuindonesiainklusi,https://www.instagram.com/p/CHRkNd5Dods,152,5
10,7,11,2020,angkie.yudistia,Photo session ala studio check   Yang kerja di hari sabtu semangat yah Yang gak kerja enjoy weekend   hardofhearinglyfe womanwithdisability womanwithstyle,https://www.instagram.com/p/CHRjtqsjXig,1820,17
18,6,11,2020,angkie.yudistia,  Lokakarya yang akan diadakan pada tanggal 9 November 2020 nanti adalah tentang pendidikan inklusi Nah sekalian ini adalah perbincangan saya dengan Pemerintah Pusat yakni Bapak DrSamto beliau adalah Direktur Pendidikan Masyarakat dan Pendidikan Khusus di kemdikbudri  Sesuai dengan Peraturan Pemerintah Nomor 13 tahun 2020 tentang akomodasi layak bagi peserta didik penyandang disabilitas Bahwa komitmen Pemerintah Pusat untuk mewujudkan SDM disabilitas unggul Maka dari kebijakan tersebut akan ada Unit Layanan Disabilitas yang fungsinya adalah memberikan memfasilitasi anak berkebutuhan khusus di sektor pendidikan  Jadi ibuibu dan bapakbapak yang memiliki anak berkebutuhan khusus Jangan khawatir lagi untuk pendidikan anakanak yaaah sekolah khusus atau sekolah umum adalah pilihan masingmasing yang disesuaikan kebutuhan Saya lulusan sekolah umum yang saat ini kita namanya inklusi Jadi sekolah bentuk apapun sekolah tidak boleh menolak anak dengan disabilitas  angkieyudistia stafkhususpresiden AYbincangvirtual,https://www.instagram.com/p/CHPzP6njX9E,264,7
17,6,11,2020,angkie.yudistia,"Hi Yogyakarta minggu depan kita akan mengadakan lokakarya Deskripsi lokakarya adalah suatu acara di mana beberapa orang berkumpul untuk memecahkan masalah tertentu dan mencari solusinya  Maka saya mengundang secara langsung temanteman lokal yogyakarta yang berkecimpung langsung sesuai dengan tema yakni membangun karakter anak disabilitas melalui pendidikan inklusi temanteman Yogyakarta sudah terima undangannya  Membentuk SDM unggul tentunya dimulai dari pendidikan maka diharapkan dengan hasil ini kita akan dapat berkontribusi bersama untuk membangun karakteristik SDM disabilitas yang unggul  Untuk informasi lebih lanjut dapat langsung DM skpangkieyudistia yah  ______________________  Ayo Bersamasama dukung Presiden Republik Indonesia Bapak Joko Widodo jokowi demi mewujudkan IndonesiaMajuIndonesiaInklusi bagi seluruh penyandang disabilitas di Indonesia  LOKAKARYA I  MEMBANGUN KARAKTER ANAK DISABILITAS MELALUI PENDIDIKAN INKLUSI   Catat waktu penyelenggaraannya ya  Hari	 Senin Tanggal  9 November 2020 Waktu  0900 sd 1200 WIB  Narasumber  1	Bapak Erbe Sentanu  Founder Katahati Institute 2	Bapak Subari  Sekolah Luar Biasa BC YPCM Boyolali  3	Ibu Fransiska Rina Wigati  Hellen Keller  4	Ibu Sri Rejeki Ekasasi  Ketua Potads Yogyakarta  Acara lokakarya ini dapat temanteman saksikan secara live streaming pada akun YouTube channel stafsusangkieyudistia  Tersedia juga Juru Bahasa Isyarat Sampai bertemu di Yogyakarta   AngkieYudistia StafKhususPresiden IndonesiaMajuIndonesiaInklusi",https://www.instagram.com/p/CHPsQpeDh9w,267,2
9,6,11,2020,angkie.yudistia,Selamat pagiiii Siapa yang udah daftar   skpangkieyudistia   Teruntuk temanteman Organisasi Penyandang Disabilitas  Dalam mewujudkan IndonesiaMajuIndonesiainklusi pasti kita semua memiliki harapan yang besar Maka diadakannya lomba konten video kreatif ini yang pemenangnya akan mendapatkan tablet gratis untuk mendukung kegiatan organisasi di era transformasi digital  Gimana sih cara ikutannya   Syarat  Ketentuan 1 Warga Negara Indonesia 2 Pendaftar harus mewakili 1 organisasi penyandang disabilitas di Indonesia 3 Video dengan format mp4 4 Posisi kamera horizontallandscape 5 Durasi video maximal 3 menit 6 Video dikirimkan melalui email aystafsusgmailcom 7 Batas akhir penerimaan video tanggal 25 November 2020 8 Panitia berhak untuk mempublikasikan hasil video untuk diunggah pada sosial media Staf Khusus Presiden Angkie Yudistia skpangkieyudistia  Harap mengisi data dan survey di bawah ini untuk kebutuhan pendaftaran httpbitlyRegistrasiLombaVideoSKPAY  Kami tunggu karya terbaikmu ya   PS Pertanyaan lebih lanjut dapat menghubungi DM skpangkieyudistia   AngkieYudistia StafKhususPresiden,https://www.instagram.com/p/CHO58VWDNp3,434,14
20,5,11,2020,angkie.yudistia,Pertanyaan paling menohok dari uncle alvinadam1 hari ini saat taping program kawanbicaraalvin adalah    Selama hampir 1 tahun ini dengan segala hal yang dilakukan bagaimana saat terjadi polemik   Dan jawaban paling terjujur aku adalah saya gak baikbaik saja saat itu Dan aku memilih untuk diam dan bekerja Menerima setiap kesalahan dan bertanggung jawab atas setiap pekerjaan Hasilnya apa Bisa dilihat dari hasil pekerjaan yang telah dilakukan selama 1 tahun ini bekerja untuk Bapak Presiden dan mendedikasikan untuk produk hukum turunan dari UU no8 tahun 2016 yang menjadi tanggung jawab Pemerintah bersama Kementerian  Lembaga Sebanyak 6 Peraturan Pemerintah dan 3 Peraturan Presiden sebagai bentuk nyata bahwa Bapak Presiden telah berusaha dengan maksimal hadir untuk teman disabilitas  Well terima kasih uncle Alvin yang hari ini membuatku berani untuk lebih mengungkapkan rasa yang paling terpendam Karena setiap orang punya cerita  womanwithdisability,https://www.instagram.com/p/CHNfmuYDH6-,660,5
12,5,11,2020,angkie.yudistia,Teruntuk temanteman Organisasi Penyandang Disabilitas  Dalam mewujudkan IndonesiaMajuIndonesiainklusi pasti kita semua memiliki harapan yang besar Maka diadakannya lomba konten video kreatif ini yang pemenangnya akan mendapatkan tablet gratis untuk mendukung kegiatan organisasi di era transformasi digital  Gimana sih cara ikutannya   Syarat  Ketentuan 1 Warga Negara Indonesia 2 Pendaftar harus mewakili 1 organisasi penyandang disabilitas di Indonesia 3 Video dengan format mp4 4 Posisi kamera horizontallandscape 5 Durasi video maximal 3 menit 6 Video dikirimkan melalui email aystafsusgmailcom 7 Batas akhir penerimaan video tanggal 25 November 2020 8 Panitia berhak untuk mempublikasikan hasil video untuk diunggah pada sosial media Staf Khusus Presiden Angkie Yudistia skpangkieyudistia  Harap mengisi data dan survey di bawah ini untuk kebutuhan pendaftaran httpbitlyRegistrasiLombaVideoSKPAY  Kami tunggu karya terbaikmu ya   AngkieYudistia StafKhususPresiden,https://www.instagram.com/p/CHMlusljlie,1674,12
12,5,11,2020,angkie.yudistia,Teruntuk temanteman Organisasi Penyandang Disabilitas  Dalam mewujudkan IndonesiaMajuIndonesiainklusi pasti kita semua memiliki harapan yang besar Maka diadakannya lomba konten video kreatif ini yang pemenangnya akan mendapatkan tablet gratis untuk mendukung kegiatan organisasi di era transformasi digital  Gimana sih cara ikutannya   Syarat  Ketentuan 1 Warga Negara Indonesia 2 Pendaftar harus mewakili 1 organisasi penyandang disabilitas di Indonesia 3 Video dengan format mp4 4 Posisi kamera horizontallandscape 5 Durasi video maximal 3 menit 6 Video dikirimkan melalui email aystafsusgmailcom 7 Batas akhir penerimaan video tanggal 25 November 2020 8 Panitia berhak untuk mempublikasikan hasil video untuk diunggah pada sosial media Staf Khusus Presiden Angkie Yudistia skpangkieyudistia  Harap mengisi data dan survey di bawah ini untuk kebutuhan pendaftaran httpbitlyRegistrasiLombaVideoSKPAY  Kami tunggu karya terbaikmu ya   AngkieYudistia StafKhususPresiden,https://www.instagram.com/p/CHMk8MPjy7g,161,1
10,5,11,2020,angkie.yudistia,Guys Ada sesuatu yang menarik nih seperti biasa berbagiiiii hadiah lagiii  Cara nya gimana   Hari ini 5 November 2020 jam 1200 yaaaaaahh akan ada pengumuman baru  Pantengin terus  tapi jangan lupa subscribe dulu dooong akun channel aku sebagai genk youtube terbaru stafsusangkieyudistia  cant wait skpangkieyudistia   womanwithdisability,https://www.instagram.com/p/CHMdRPKj0ZV,1773,16
9,5,11,2020,angkie.yudistia,skpangkieyudistia  temanteman saat ini hampir 1 bulan kita menuju Hari Disabilitas Internasional 2020 banyak sekali hal yang kita perjuangkan bersama selama ini Dengan bangga di penghujung tahun 2020 ini kita mengadakan rangkaian kegiatan online dan offline untuk mewujudkan Indonesiamajuindonesiainklusi catet tanggalnya ya    1 Webinar Tantangan dan Implementasi Rencana Induk Penyandang Disabilitas  21 Oktober 2020  2 Lokakarya Membangun Karakter Anak Disabilitas melalui Pendidikan Inklusif  9 November 2020  3 Lokakarya Peran Lingkungan Dalam Mendukung Kesehatan Mental  11 November 2020  4 Lokakarya Disabilitas Berdaya dalam Kewirausahaan merujuk pada Perencanaan dan Evaluasi Hak Penyandang Disabilitas  13 November 2020  5 Webinar Aksesibilitas dalam Pelayanan Publik dan Transportasi dalam mewujudkan Kesetaraan Hak Penyandang Disabilitas  23 November 2020  Pastikan kamu menyaksikan seluruh rangkaian kegiatan Hari Disabilitas Internasional 2020 pada akun YouTube channel stafsusangkieyudistia  Sampai kita bertemu secara online   AngkieYudistia Stafkhususpresiden IndonesiaMajuIndonesiaInklusi,https://www.instagram.com/p/CHMVw34j_w7,1396,0
13,3,11,2020,angkie.yudistia,Setelah berbulanbulan kunjungan kerja secara online aku berusaha untuk berani lebih menyapa temanteman secara offline dengan syarat tetap menjalankan protokol kesehatan dengan ketat yakni 3M  Menjaga jarak Memakai Masker Mencuci tangan  Gimana Kirakira daerah mana nih yang akan didatangin Jawab di kolom komentar bawah ini yaaa temanteman   ,https://www.instagram.com/p/CHHiYvFjNV7,506,23
12,2,11,2020,angkie.yudistia,  skpangkieyudistia  Temanteman sering sekali kita berkeluh kesah tentang minimnya aksesibilitas untuk kita penyandang disabilitas seperti fasilitas umum dan pelayanan publik yang akses disesuaikan dengan standar pemukiman serta pelindungan dari Bencana  Saat itu karena UU no 8 tahun 2016 belum ada Peraturan Pemerintahnya maka tahun 2020 ini Bapak Presiden jokowi telah mensahkan Peraturan Pemerintah nomor 42 tahun 2020 menekankan pada aksesibilitas terhadap Pemukiman Pelayanan Publik dan Pelindungan dari Bencana bagi Penyandang disabilitas  Bagaimana lingkungan sekitar kita belum akses Mulai Saat ini yang diperlukan adalah yuk kita samasama dukung semua pihak untuk mewujudkan ruang publik yang akses demi pembangunan yang berkelanjutan serta berkeadilan untuk semua pihak  Untuk Peraturan Pemerintah dan Peraturan Presiden terkait langsung klik link di bio yah   indonesiamajuindonesiainklusi,https://www.instagram.com/p/CHE6SXuDUOr,235,3
9,2,11,2020,angkie.yudistia,Karena hari ini beberapa jalanan di tutup maka pekerjaan pun dilakukan work from home  Tapi buatku yang ibu mamak milenial tepatnya bekerja dengan 2 anak yang super aktif wfh super suliiitt Dan juga masbud yang lebih banyak wfh nya jadi gak kebagian meja kerja yang sepi Jadilah di mobil yang sebenernya asli nya di luar anakanak pun sedang nangis karena ingin ikut masuk   Seru yaa kerja online kita disaat seperti ini bisa dari mana aja Have a splendid monday mantemaaann selamat berproduktif setelah libur panjang   womanwithdisability hardofhearinglyfe,https://www.instagram.com/p/CHElVchD16X,2220,20
11,1,11,2020,angkie.yudistia,Yang pulang dari berpergian longweekend jangan lupa swab test yaaaah   Udah mau ngingetin itu aja dari yang long weekend dirumah aja   besoksenin janganlupayah,https://www.instagram.com/p/CHCL-BlDe6R,1917,13
9,30,10,2020,angkie.yudistia,Longweekend bareng kiddos Dari belajar membaca sampai bermain secara sensorik dan motorik Libur seperti saat ini satusatunya cara untuk bonding time sama anakanak supaya dapat saling mengerti satu sama lain  Berdasarkan pengalaman aku tumbuh Aku berusaha untuk tumbuh dapat mengerti anakanak secara spritual dan emotional intelligent dan tidak ingin menuntut mereka karena generasinya berbeda kan yaaaah Gak apa saling nangis saling marah dan apapun bentuknya untuk mengungkapkan emosi Tapi kita berusaha untuk mensinergikan ritme itu Anakanak bebas mau mengungkapkan emosinya tanpa aku judge karena tidak ada asap jika tidak ada api Bagiku anakanak sebagai tempat aku belajar juga tanpa mereka membenci aturan orangtuanya karena ilmu parenting tidak terbatas kan Semoga kelak mereka tumbuh jadi anak yang bermanfaat untuk lingkungannya ya dan tentu saling melindungi dan menyayangi Amiiin YRA   Sebelum minggu depan kerja lagi im yours all this weekend kiddos Love youu  momwithdisability,https://www.instagram.com/p/CG82VPXjwiJ,850,8
21,29,10,2020,angkie.yudistia,Allahumma sholli ala Muhammad wa ala ali Muhammad  maulidnabi salammaulidurrasul  throwbackpicture  wheninmadinah,https://www.instagram.com/p/CG7kifQDLtS,4525,15
16,28,10,2020,angkie.yudistia,Long weekend saat ini sebenarnya banyak rencana quality time dengan keluarga karena kita mau isi rumah bercerita tentang sumpah pemuda di postingan instagram dan hal lainnya Tapi apa dikata ini long weekend paling tersendu yang pernah aku hadapi  Dari kakakkayla jatuh dan terluka kemarin lalu adik dari bapakku meninggal she is one of the most kind and understanding auntIts okay not to be okay for right now Enjoy our longweekend guys We deserve time for ourselves ,https://www.instagram.com/p/CG4gq6XjnSe,1915,13
